   2.0058747e+03             NaN             NaN  -1.5371633e-01  -1.1549856e+00  -7.9738459e-01
   2.0059582e+03             NaN             NaN  -2.0936282e-01  -9.4902972e-01  -8.1498600e-01
   2.0060431e+03   6.2754655e+10   8.3331807e+08  -2.2474743e-01  -6.7105035e-01  -8.6105547e-01
   2.0061239e+03   5.6979102e+10   4.1378957e+08  -2.5518933e-01  -3.5117693e-01  -7.9361346e-01
   2.0062047e+03   6.0625314e+10   6.4427114e+08  -2.9643319e-01   1.4133000e-01  -6.6037591e-01
   2.0062882e+03   7.0125037e+10   3.5863099e+08  -2.6828262e-01   3.7638434e-01  -5.2339239e-01
   2.0063717e+03   7.2610886e+10   1.6985264e+08  -2.9937918e-01   6.0780047e-01  -2.1099674e-01
   2.0064552e+03   7.4152011e+10   2.8814631e+08  -2.7613859e-01   6.5353226e-01   1.5385078e-01
   2.0065387e+03   8.0850160e+10   8.5231371e+08  -3.0494383e-01   6.2313663e-01   3.2732282e-01
   2.0066235e+03   7.9745847e+10   2.8238598e+08  -1.5895365e-01   6.2193659e-01   3.3874318e-01
   2.0067070e+03   7.8473736e+10   2.9460671e+08  -2.5060668e-01   5.9932499e-01   5.6609612e-01
   2.0067906e+03             NaN             NaN  -3.1378180e-01   6.2635815e-01   6.4824652e-01
   2.0068741e+03             NaN             NaN  -1.5306167e-01   5.8816467e-01   6.9117198e-01
   2.0069576e+03             NaN             NaN  -2.3358540e-01   4.1391636e-01   6.0128566e-01
   2.0070424e+03   6.6327576e+10   1.0788930e+09  -2.5584399e-01   2.6181202e-01   4.6513271e-01
   2.0071232e+03   7.3832679e+10   9.2071833e+08  -2.8726789e-01   2.5422609e-01   4.6451398e-01
   2.0072040e+03   6.4949044e+10   9.0227712e+08  -3.1738246e-01   1.8818848e-01   5.4268420e-01
   2.0072875e+03   6.7047796e+10   2.2229344e+08  -3.1541846e-01  -9.5906776e-02   5.2682434e-01
   2.0073710e+03   7.0528860e+10   1.7672725e+08  -2.6631863e-01  -4.9164523e-01   3.3060526e-01
   2.0074545e+03   7.4263990e+10   2.2000279e+08  -3.2392910e-01  -8.0333223e-01  -1.4396023e-01
   2.0075380e+03             NaN             NaN  -2.9381453e-01  -9.6235867e-01  -5.8333828e-01
   2.0076229e+03   7.7896584e+10   3.9527063e+08  -3.2752976e-01  -1.0688617e+00  -7.5720254e-01
   2.0077064e+03             NaN             NaN  -3.3047575e-01  -1.1009703e+00  -7.5711584e-01
   2.0077899e+03             NaN             NaN  -3.2883908e-01  -1.1368208e+00  -7.5771640e-01
   2.0078734e+03             NaN             NaN  -3.0690782e-01  -1.0637249e+00  -8.2209200e-01
   2.0079569e+03             NaN             NaN  -2.4144138e-01  -7.0097263e-01  -9.1568234e-01
   2.0080418e+03   7.2298366e+10   1.6717580e+09  -2.8923188e-01  -3.8689223e-01  -9.6911369e-01
   2.0081239e+03   6.9042579e+10   6.9661630e+08  -3.1083581e-01  -5.6279092e-02  -8.2427352e-01
   2.0082060e+03   5.7976762e+10   5.7120058e+08  -3.1050848e-01   2.5268318e-01  -6.3474564e-01
   2.0082895e+03   6.3476952e+10   1.0015667e+09  -3.1410913e-01   4.3890279e-01  -4.2803045e-01
   2.0083730e+03   7.0620673e+10   1.5616036e+08  -3.0167051e-01   6.6137343e-01  -1.0168007e-01
   2.0084565e+03   7.3149295e+10   2.5468712e+08  -3.4160504e-01   7.4243099e-01   2.9099859e-01
   2.0085400e+03   7.8582837e+10   9.8447667e+08  -3.4487836e-01   7.3078256e-01   4.8125126e-01
   2.0086249e+03   7.7852666e+10   4.0756946e+08  -3.3473106e-01   6.6160201e-01   4.6333943e-01
   2.0087084e+03   7.8273205e+10   4.3450945e+08  -3.1476380e-01   6.5952576e-01   4.2886162e-01
   2.0087919e+03             NaN             NaN  -3.0461650e-01   6.3186545e-01   4.6848856e-01
   2.0088754e+03   6.2753667e+10   1.4179639e+09  -3.2589309e-01   5.5292700e-01   4.4613513e-01
   2.0089589e+03   7.2551706e+10   4.9763869e+09  -3.1672779e-01   6.1082913e-01   4.9962451e-01
   2.0090438e+03   6.8393740e+10   9.4667057e+08  -3.0199784e-01   6.2483667e-01   5.3748264e-01
   2.0091246e+03             NaN             NaN  -3.1345447e-01   6.9311005e-01   5.2758290e-01
   2.0092053e+03   6.0074183e+10   6.6647851e+08  -3.1672779e-01   6.4868021e-01   4.6316115e-01
   2.0092888e+03             NaN             NaN  -3.1149048e-01   5.3891755e-01   6.3183084e-01
   2.0093723e+03   7.2173040e+10   1.9626713e+08  -2.8399457e-01   2.0063170e-01   7.2544145e-01
   2.0094559e+03             NaN             NaN  -3.2196511e-01  -1.0557610e-01   5.7758290e-01
   2.0095394e+03   7.6417023e+10   4.6631406e+08  -3.3407640e-01  -3.9851399e-01   2.5150169e-01
   2.0096242e+03   7.7891108e+10   2.0054715e+09  -3.2098311e-01  -4.9196666e-01   1.8240273e-01
   2.0097077e+03             NaN             NaN  -3.1869178e-01  -4.6186485e-01   2.3672898e-01
   2.0097912e+03             NaN             NaN  -3.0985381e-01  -3.7567048e-01   2.8392755e-01
   2.0098747e+03   6.1310053e+10   8.4238576e+08  -2.7024661e-01  -4.6800598e-01   2.1880527e-01
   2.0099582e+03   7.1053244e+10   1.3167087e+09  -2.1230881e-01  -5.4346099e-01   8.9645067e-02
   2.0100431e+03   6.7818524e+10   9.6621089e+08  -2.2311077e-01  -5.6448302e-01   1.0518683e-01
   2.0101239e+03   7.1405295e+10   1.5302456e+09  -1.9561486e-01  -6.0494132e-01   4.5788362e-02
   2.0102047e+03   5.8634879e+10   5.6414567e+08  -2.0641683e-01  -7.3285212e-01  -4.6633720e-02
   2.0102882e+03   6.9740639e+10   2.9452622e+08  -2.7941192e-01  -9.0079311e-01  -4.4534731e-01
   2.0103717e+03   7.3864757e+10   1.9665750e+08  -3.1836445e-01  -1.0141744e+00  -8.4482156e-01
   2.0104552e+03   7.5801921e+10   2.6152935e+08  -3.0036118e-01  -9.3989851e-01  -1.1502021e+00
   2.0105387e+03   7.6605447e+10   4.7787648e+08  -2.6075398e-01  -2.6498161e-01  -1.1778053e+00
   2.0106235e+03   7.6651695e+10   1.0344752e+09  -2.2638409e-01   2.2181802e-01  -7.9249135e-01
   2.0107070e+03             NaN             NaN  -2.2900275e-01   4.4430580e-01  -2.6637029e-01
   2.0107906e+03             NaN             NaN  -2.1099948e-01   6.2952967e-01   2.7389147e-01
   2.0108741e+03             NaN             NaN  -1.6811895e-01   6.8380979e-01   5.5278879e-01
   2.0109576e+03   7.3741262e+10   1.2215818e+09  -2.2671142e-01   6.2862250e-01   5.4049242e-01
   2.0110424e+03   7.6058705e+10   1.0176229e+09  -2.3849539e-01   5.5547041e-01   3.8525310e-01
   2.0111232e+03             NaN             NaN  -3.0639412e-02   5.9213574e-01   3.8649057e-01
   2.0112040e+03   6.1177902e+10   7.0765673e+08  -1.3080308e-01   6.0998625e-01   4.0515746e-01
   2.0112875e+03   6.4140427e+10   3.7806035e+08   1.1259115e-02   6.2034655e-01   4.0575802e-01
   2.0113710e+03   7.1348154e+10   1.4943555e+08  -1.6779162e-01   5.7769247e-01   5.3416875e-01
   2.0114545e+03   7.4927795e+10   2.2575009e+08  -9.2832538e-02   3.1466305e-01   5.9986292e-01
   2.0115380e+03   7.3961292e+10   6.5198524e+08  -1.2294710e-01   1.6454495e-01   6.0209316e-01
   2.0116229e+03   7.3519539e+10   1.5845938e+09  -1.4553303e-01   1.2147229e-01   5.8710721e-01
   2.0117064e+03             NaN             NaN   1.6772393e-01   4.4084367e-02   6.4843249e-01
   2.0117899e+03             NaN             NaN   2.2467974e-01  -9.6692048e-04   7.3088421e-01
   2.0118734e+03             NaN             NaN   1.6248661e-01  -2.6608688e-01   5.3451831e-01
   2.0119569e+03             NaN             NaN   1.8460425e-02  -5.7226896e-01   1.4441876e-01
